order_id,customer_id,order_date,channel,store_city,product_id,product_name,category,product_type,quantity,unit_price,line_total,discount_pct
ORD-13603,C0780,2024-08-16,in-store,New York,P010,Wooden Serving Tray,Kitchen & Dining,product,1,39.99,39.99,0
ORD-13603,C0780,2024-08-16,in-store,New York,P038,Soy Candle Collection (3),Lighting,product,1,39.99,39.99,0
ORD-13603,C0780,2024-08-16,in-store,New York,P045,Dried Floral Arrangement,Decor,product,2,44.99,89.98,0
ORD-13604,C0625,2024-08-08,in-store,Denver,S005,Home Staging — Full Home,Services,service,1,1200.00,1200.00,0
ORD-13604,C0625,2024-08-08,in-store,Denver,P030,Bookcase 5-Tier,Furniture,product,1,189.99,189.99,0
ORD-13604,C0625,2024-08-08,in-store,Denver,P026,Upholstered Dining Chair (2),Furniture,product,1,299.99,299.99,0
ORD-13604,C0625,2024-08-08,in-store,Denver,S005,Home Staging — Full Home,Services,service,1,1200.00,1200.00,0
ORD-13605,C1793,2024-08-14,in-store,Portland,P013,Egyptian Cotton Sheet Set (Queen),Bedding & Bath,product,2,129.99,246.98,5
ORD-13605,C1793,2024-08-14,in-store,Portland,P012,Stand Mixer,Kitchen & Dining,product,1,349.99,332.49,5
ORD-13605,C1793,2024-08-14,in-store,Portland,P039,Beeswax Taper Candles (12),Lighting,product,1,29.99,28.49,5
ORD-13606,C1990,2024-08-14,in-store,Chicago,S008,Delivery & Assembly — Premium,Services,service,1,149.00,149.00,0
ORD-13606,C1990,2024-08-14,in-store,Chicago,P066,Bathroom Shelf Unit,Storage,product,1,69.99,69.99,0
ORD-13606,C1990,2024-08-14,in-store,Chicago,S001,Interior Design Consultation (1hr),Services,service,1,175.00,175.00,0
ORD-13607,C1080,2024-08-16,online,,P022,Ceramic Soap Dispenser Set,Bedding & Bath,product,3,24.99,74.97,0
ORD-13607,C1080,2024-08-16,online,,P051,Teak Outdoor Dining Set (5pc),Outdoor & Garden,product,3,899.99,2699.97,0
ORD-13607,C1080,2024-08-16,online,,P018,Memory Foam Pillow (2-pack),Bedding & Bath,product,1,69.99,69.99,0
ORD-13608,C0829,2024-08-09,in-store,Nashville,P012,Stand Mixer,Kitchen & Dining,product,1,349.99,349.99,0
ORD-13608,C0829,2024-08-09,in-store,Nashville,P018,Memory Foam Pillow (2-pack),Bedding & Bath,product,1,69.99,69.99,0
ORD-13608,C0829,2024-08-09,in-store,Nashville,P060,Seagrass Basket Large,Storage,product,2,39.99,79.98,0
ORD-13608,C0829,2024-08-09,in-store,Nashville,P003,Non-Stick Frying Pan,Kitchen & Dining,product,1,34.99,34.99,0
ORD-13609,C0853,2024-08-26,in-store,Miami,P054,Ceramic Planter Large,Outdoor & Garden,product,3,59.99,179.97,0
ORD-13609,C0853,2024-08-26,in-store,Miami,P009,Chef Knife Set (3pc),Kitchen & Dining,product,1,129.99,129.99,0
ORD-13609,C0853,2024-08-26,in-store,Miami,P031,Writing Desk,Furniture,product,2,279.99,559.98,0
ORD-13609,C0853,2024-08-26,in-store,Miami,P017,Weighted Blanket 15lb,Bedding & Bath,product,2,89.99,179.98,0
ORD-13610,C1045,2024-08-06,online,,P002,Stainless Steel Pot Set (5pc),Kitchen & Dining,product,1,189.99,189.99,0
ORD-13610,C1045,2024-08-06,online,,P008,Bamboo Cutting Board,Kitchen & Dining,product,1,29.99,29.99,0
ORD-13610,C1045,2024-08-06,online,,P008,Bamboo Cutting Board,Kitchen & Dining,product,1,29.99,29.99,0
ORD-13611,C1082,2024-08-27,in-store,New York,P065,Entryway Coat Rack,Storage,product,1,89.99,89.99,0
ORD-13612,C0950,2024-08-27,in-store,Austin,P021,Bamboo Bath Mat,Bedding & Bath,product,2,44.99,89.98,0
ORD-13613,C1249,2024-08-28,online,,P009,Chef Knife Set (3pc),Kitchen & Dining,product,1,129.99,123.49,5
ORD-13613,C1249,2024-08-28,online,,P022,Ceramic Soap Dispenser Set,Bedding & Bath,product,1,24.99,23.74,5
ORD-13614,C0945,2024-08-04,online,,S002,Interior Design Consultation (2hr),Services,service,1,299.00,299.00,0
ORD-13615,C1168,2024-08-01,in-store,Los Angeles,P013,Egyptian Cotton Sheet Set (Queen),Bedding & Bath,product,1,129.99,129.99,0
ORD-13616,C1749,2024-08-13,in-store,Denver,P032,Standing Desk Converter,Furniture,product,1,199.99,189.99,5
ORD-13617,C0905,2024-08-27,online,,P062,Velvet Hangers (50-pack),Storage,product,1,29.99,29.99,0
ORD-13617,C0905,2024-08-27,online,,S003,Full Room Design Package,Services,service,1,499.00,499.00,0
ORD-13617,C0905,2024-08-27,online,,P043,Oversized Wall Mirror,Decor,product,1,179.99,179.99,0
ORD-13618,C0205,2024-08-23,in-store,New York,S005,Home Staging — Full Home,Services,service,1,1200.00,1200.00,0
ORD-13618,C0205,2024-08-23,in-store,New York,P066,Bathroom Shelf Unit,Storage,product,2,69.99,139.98,0
ORD-13618,C0205,2024-08-23,in-store,New York,P047,Jute Runner 2x8,Decor,product,1,79.99,79.99,0
ORD-13618,C0205,2024-08-23,in-store,New York,P018,Memory Foam Pillow (2-pack),Bedding & Bath,product,1,69.99,69.99,0
ORD-13619,C0564,2024-08-24,online,,P055,Hanging Planter Set (3),Outdoor & Garden,product,1,44.99,38.24,15
ORD-13620,C0651,2024-08-09,online,,P024,Farmhouse Coffee Table,Furniture,product,1,349.99,349.99,0
ORD-13620,C0651,2024-08-09,online,,P022,Ceramic Soap Dispenser Set,Bedding & Bath,product,1,24.99,24.99,0
ORD-13621,C0188,2024-08-27,in-store,Denver,P016,Down Comforter (Queen),Bedding & Bath,product,2,199.99,399.98,0
ORD-13621,C0188,2024-08-27,in-store,Denver,P040,LED String Lights,Lighting,product,3,19.99,59.97,0
ORD-13622,C0646,2024-08-16,online,,P006,Crystal Wine Glass Set (4),Kitchen & Dining,product,1,64.99,64.99,0
ORD-13622,C0646,2024-08-16,online,,P056,Self-Watering Herb Garden,Outdoor & Garden,product,1,39.99,39.99,0
ORD-13622,C0646,2024-08-16,online,,P009,Chef Knife Set (3pc),Kitchen & Dining,product,1,129.99,129.99,0
ORD-13622,C0646,2024-08-16,online,,P006,Crystal Wine Glass Set (4),Kitchen & Dining,product,1,64.99,64.99,0
ORD-13622,C0646,2024-08-16,online,,P002,Stainless Steel Pot Set (5pc),Kitchen & Dining,product,1,189.99,189.99,0
ORD-13623,C0139,2024-08-12,online,,P036,Industrial Chandelier,Lighting,product,2,249.99,499.98,0
ORD-13623,C0139,2024-08-12,online,,P030,Bookcase 5-Tier,Furniture,product,2,189.99,379.98,0
ORD-13623,C0139,2024-08-12,online,,P054,Ceramic Planter Large,Outdoor & Garden,product,2,59.99,119.98,0
ORD-13624,C1858,2024-08-05,in-store,Miami,P049,Chunky Knit Throw Blanket,Decor,product,2,69.99,139.98,0
ORD-13625,C1375,2024-08-06,in-store,Los Angeles,P033,Brass Table Lamp,Lighting,product,1,89.99,89.99,0
ORD-13626,C1951,2024-08-17,in-store,New York,P008,Bamboo Cutting Board,Kitchen & Dining,product,1,29.99,29.99,0
ORD-13626,C1951,2024-08-17,in-store,New York,P038,Soy Candle Collection (3),Lighting,product,1,39.99,39.99,0
ORD-13626,C1951,2024-08-17,in-store,New York,P019,Turkish Cotton Bath Towel Set (4),Bedding & Bath,product,1,79.99,79.99,0
ORD-13627,C1215,2024-08-01,in-store,Miami,P066,Bathroom Shelf Unit,Storage,product,3,69.99,188.97,10
ORD-13628,C0299,2024-08-24,online,,P044,Ceramic Vase Collection (3),Decor,product,1,59.99,59.99,0
ORD-13628,C0299,2024-08-24,online,,P010,Wooden Serving Tray,Kitchen & Dining,product,1,39.99,39.99,0
ORD-13628,C0299,2024-08-24,online,,P049,Chunky Knit Throw Blanket,Decor,product,1,69.99,69.99,0
ORD-13629,C1732,2024-08-16,online,,P028,Velvet Armchair,Furniture,product,3,449.99,1282.47,5
ORD-13629,C1732,2024-08-16,online,,P055,Hanging Planter Set (3),Outdoor & Garden,product,2,44.99,85.48,5
ORD-13630,C0808,2024-08-24,online,,P061,Modular Closet System,Storage,product,1,299.99,299.99,0
ORD-13630,C0808,2024-08-24,online,,P034,Ceramic Floor Lamp,Lighting,product,1,149.99,149.99,0
ORD-13630,C0808,2024-08-24,online,,S007,Delivery & Assembly — Standard,Services,service,1,79.00,79.00,0
ORD-13631,C0851,2024-08-18,in-store,Nashville,P004,Ceramic Dinner Plate Set (4),Kitchen & Dining,product,1,59.99,59.99,0
ORD-13631,C0851,2024-08-18,in-store,Nashville,P035,Rattan Pendant Light,Lighting,product,1,119.99,119.99,0
ORD-13631,C0851,2024-08-18,in-store,Nashville,P007,Handblown Tumbler Set (6),Kitchen & Dining,product,1,54.99,54.99,0
ORD-13632,C1494,2024-08-05,online,,P052,Wicker Patio Lounge Chair,Outdoor & Garden,product,1,349.99,297.49,15
ORD-13632,C1494,2024-08-05,online,,P066,Bathroom Shelf Unit,Storage,product,1,69.99,59.49,15
ORD-13632,C1494,2024-08-05,online,,P064,Stackable Pantry Bins (6),Storage,product,1,44.99,38.24,15
ORD-13633,C0661,2024-08-28,online,,P055,Hanging Planter Set (3),Outdoor & Garden,product,1,44.99,44.99,0
ORD-13633,C0661,2024-08-28,online,,P055,Hanging Planter Set (3),Outdoor & Garden,product,1,44.99,44.99,0
ORD-13634,C0560,2024-08-04,online,,P065,Entryway Coat Rack,Storage,product,1,89.99,89.99,0
ORD-13635,C0985,2024-08-17,online,,P042,Gallery Frame Set (5),Decor,product,1,49.99,39.99,20
ORD-13635,C0985,2024-08-17,online,,S009,Gift Registry Planning,Services,service,1,99.00,79.20,20
ORD-13636,C1506,2024-08-11,in-store,Los Angeles,P064,Stackable Pantry Bins (6),Storage,product,1,44.99,44.99,0
ORD-13637,C1418,2024-08-16,online,,P018,Memory Foam Pillow (2-pack),Bedding & Bath,product,1,69.99,59.49,15
ORD-13637,C1418,2024-08-16,online,,P059,Woven Storage Basket Set (4),Storage,product,2,54.99,93.48,15
ORD-13637,C1418,2024-08-16,online,,P053,Outdoor Umbrella 9ft,Outdoor & Garden,product,1,129.99,110.49,15
ORD-13637,C1418,2024-08-16,online,,P001,"Cast Iron Skillet 12""",Kitchen & Dining,product,1,49.99,42.49,15
ORD-13637,C1418,2024-08-16,online,,P050,Decorative Bookends (pair),Decor,product,2,34.99,59.48,15
ORD-13638,C0635,2024-08-03,in-store,Denver,P002,Stainless Steel Pot Set (5pc),Kitchen & Dining,product,1,189.99,189.99,0
ORD-13638,C0635,2024-08-03,in-store,Denver,P032,Standing Desk Converter,Furniture,product,1,199.99,199.99,0
ORD-13638,C0635,2024-08-03,in-store,Denver,S009,Gift Registry Planning,Services,service,1,99.00,99.00,0
ORD-13638,C0635,2024-08-03,in-store,Denver,P026,Upholstered Dining Chair (2),Furniture,product,1,299.99,299.99,0
ORD-13638,C0635,2024-08-03,in-store,Denver,P036,Industrial Chandelier,Lighting,product,1,249.99,249.99,0
ORD-13639,C1358,2024-08-16,online,,P022,Ceramic Soap Dispenser Set,Bedding & Bath,product,1,24.99,24.99,0
ORD-13639,C1358,2024-08-16,online,,P018,Memory Foam Pillow (2-pack),Bedding & Bath,product,1,69.99,69.99,0
ORD-13639,C1358,2024-08-16,online,,P026,Upholstered Dining Chair (2),Furniture,product,1,299.99,299.99,0
ORD-13640,C0246,2024-08-26,in-store,Nashville,P013,Egyptian Cotton Sheet Set (Queen),Bedding & Bath,product,1,129.99,103.99,20
ORD-13640,C0246,2024-08-26,in-store,Nashville,P004,Ceramic Dinner Plate Set (4),Kitchen & Dining,product,1,59.99,47.99,20
ORD-13641,C1276,2024-08-14,online,,P042,Gallery Frame Set (5),Decor,product,2,49.99,99.98,0
ORD-13642,C1893,2024-08-06,in-store,Austin,P017,Weighted Blanket 15lb,Bedding & Bath,product,1,89.99,89.99,0
ORD-13643,C0696,2024-08-11,in-store,Denver,P012,Stand Mixer,Kitchen & Dining,product,1,349.99,279.99,20
ORD-13643,C0696,2024-08-11,in-store,Denver,P004,Ceramic Dinner Plate Set (4),Kitchen & Dining,product,1,59.99,47.99,20
ORD-13643,C0696,2024-08-11,in-store,Denver,P025,Marble Side Table,Furniture,product,2,199.99,319.98,20
ORD-13644,C0495,2024-08-04,in-store,Austin,P010,Wooden Serving Tray,Kitchen & Dining,product,1,39.99,35.99,10
ORD-13644,C0495,2024-08-04,in-store,Austin,P025,Marble Side Table,Furniture,product,1,199.99,179.99,10
ORD-13645,C1973,2024-08-07,online,,P053,Outdoor Umbrella 9ft,Outdoor & Garden,product,3,129.99,370.47,5
ORD-13645,C1973,2024-08-07,online,,P015,Microfiber Sheet Set (Full),Bedding & Bath,product,2,49.99,94.98,5
ORD-13645,C1973,2024-08-07,online,,P042,Gallery Frame Set (5),Decor,product,1,49.99,47.49,5
ORD-13646,C0714,2024-08-10,in-store,Los Angeles,P006,Crystal Wine Glass Set (4),Kitchen & Dining,product,1,64.99,64.99,0
ORD-13647,C1123,2024-08-21,in-store,Portland,P062,Velvet Hangers (50-pack),Storage,product,1,29.99,29.99,0
ORD-13647,C1123,2024-08-21,in-store,Portland,P006,Crystal Wine Glass Set (4),Kitchen & Dining,product,2,64.99,129.98,0
ORD-13648,C1029,2024-08-25,in-store,Nashville,S004,Home Staging — Living Room,Services,service,1,450.00,450.00,0
ORD-13648,C1029,2024-08-25,in-store,Nashville,S005,Home Staging — Full Home,Services,service,1,1200.00,1200.00,0
ORD-13649,C0477,2024-08-27,in-store,Miami,P032,Standing Desk Converter,Furniture,product,2,199.99,399.98,0
ORD-13650,C1643,2024-08-14,online,,P017,Weighted Blanket 15lb,Bedding & Bath,product,1,89.99,89.99,0
ORD-13650,C1643,2024-08-14,online,,P035,Rattan Pendant Light,Lighting,product,2,119.99,239.98,0
ORD-13650,C1643,2024-08-14,online,,P019,Turkish Cotton Bath Towel Set (4),Bedding & Bath,product,1,79.99,79.99,0
ORD-13650,C1643,2024-08-14,online,,P027,Rattan Accent Chair,Furniture,product,1,249.99,249.99,0
ORD-13651,C0841,2024-08-24,in-store,New York,P027,Rattan Accent Chair,Furniture,product,2,249.99,499.98,0
ORD-13652,C1878,2024-08-23,online,,P060,Seagrass Basket Large,Storage,product,1,39.99,39.99,0
ORD-13652,C1878,2024-08-23,online,,P003,Non-Stick Frying Pan,Kitchen & Dining,product,3,34.99,104.97,0
ORD-13653,C1107,2024-08-18,in-store,Chicago,P011,Espresso Machine,Kitchen & Dining,product,1,299.99,299.99,0
ORD-13653,C1107,2024-08-18,in-store,Chicago,P061,Modular Closet System,Storage,product,1,299.99,299.99,0
ORD-13653,C1107,2024-08-18,in-store,Chicago,P047,Jute Runner 2x8,Decor,product,1,79.99,79.99,0
ORD-13654,C0300,2024-08-06,in-store,Portland,P040,LED String Lights,Lighting,product,2,19.99,39.98,0
ORD-13654,C0300,2024-08-06,in-store,Portland,P010,Wooden Serving Tray,Kitchen & Dining,product,1,39.99,39.99,0
ORD-13654,C0300,2024-08-06,in-store,Portland,P046,Hand-Woven Area Rug 5x7,Decor,product,1,249.99,249.99,0
ORD-13655,C0545,2024-08-01,online,,P010,Wooden Serving Tray,Kitchen & Dining,product,1,39.99,39.99,0
ORD-13655,C0545,2024-08-01,online,,P047,Jute Runner 2x8,Decor,product,2,79.99,159.98,0
ORD-13656,C0169,2024-08-03,in-store,Los Angeles,P061,Modular Closet System,Storage,product,1,299.99,239.99,20
ORD-13657,C0240,2024-08-23,online,,S002,Interior Design Consultation (2hr),Services,service,1,299.00,299.00,0
ORD-13657,C0240,2024-08-23,online,,P015,Microfiber Sheet Set (Full),Bedding & Bath,product,1,49.99,49.99,0
ORD-13657,C0240,2024-08-23,online,,P026,Upholstered Dining Chair (2),Furniture,product,3,299.99,899.97,0
ORD-13657,C0240,2024-08-23,online,,P045,Dried Floral Arrangement,Decor,product,1,44.99,44.99,0
ORD-13658,C0854,2024-08-13,online,,P054,Ceramic Planter Large,Outdoor & Garden,product,1,59.99,59.99,0
ORD-13658,C0854,2024-08-13,online,,S001,Interior Design Consultation (1hr),Services,service,1,175.00,175.00,0
ORD-13658,C0854,2024-08-13,online,,P030,Bookcase 5-Tier,Furniture,product,2,189.99,379.98,0
ORD-13658,C0854,2024-08-13,online,,P050,Decorative Bookends (pair),Decor,product,1,34.99,34.99,0
ORD-13659,C0692,2024-08-28,in-store,Los Angeles,P035,Rattan Pendant Light,Lighting,product,1,119.99,119.99,0
ORD-13660,C1335,2024-08-16,online,,S009,Gift Registry Planning,Services,service,1,99.00,99.00,0
ORD-13661,C1729,2024-08-18,online,,P006,Crystal Wine Glass Set (4),Kitchen & Dining,product,1,64.99,64.99,0
ORD-13661,C1729,2024-08-18,online,,P055,Hanging Planter Set (3),Outdoor & Garden,product,3,44.99,134.97,0
ORD-13661,C1729,2024-08-18,online,,P019,Turkish Cotton Bath Towel Set (4),Bedding & Bath,product,1,79.99,79.99,0
ORD-13662,C1204,2024-08-10,in-store,Denver,P038,Soy Candle Collection (3),Lighting,product,1,39.99,39.99,0
ORD-13662,C1204,2024-08-10,in-store,Denver,P007,Handblown Tumbler Set (6),Kitchen & Dining,product,1,54.99,54.99,0
ORD-13662,C1204,2024-08-10,in-store,Denver,P018,Memory Foam Pillow (2-pack),Bedding & Bath,product,1,69.99,69.99,0
ORD-13662,C1204,2024-08-10,in-store,Denver,P048,Throw Pillow Set (2),Decor,product,2,44.99,89.98,0
ORD-13663,C0440,2024-08-07,online,,P021,Bamboo Bath Mat,Bedding & Bath,product,1,44.99,44.99,0
ORD-13664,C1619,2024-08-04,in-store,Austin,P010,Wooden Serving Tray,Kitchen & Dining,product,1,39.99,37.99,5
ORD-13664,C1619,2024-08-04,in-store,Austin,P047,Jute Runner 2x8,Decor,product,1,79.99,75.99,5
ORD-13665,C1742,2024-08-17,online,,P027,Rattan Accent Chair,Furniture,product,2,249.99,499.98,0
ORD-13666,C0339,2024-08-04,online,,P017,Weighted Blanket 15lb,Bedding & Bath,product,1,89.99,89.99,0
ORD-13666,C0339,2024-08-04,online,,P042,Gallery Frame Set (5),Decor,product,1,49.99,49.99,0
ORD-13666,C0339,2024-08-04,online,,S002,Interior Design Consultation (2hr),Services,service,1,299.00,299.00,0
ORD-13667,C0980,2024-08-10,online,,P036,Industrial Chandelier,Lighting,product,1,249.99,249.99,0
ORD-13667,C0980,2024-08-10,online,,P061,Modular Closet System,Storage,product,1,299.99,299.99,0
ORD-13667,C0980,2024-08-10,online,,P032,Standing Desk Converter,Furniture,product,1,199.99,199.99,0
ORD-13667,C0980,2024-08-10,online,,P007,Handblown Tumbler Set (6),Kitchen & Dining,product,1,54.99,54.99,0
ORD-13668,C0010,2024-08-12,online,,P061,Modular Closet System,Storage,product,1,299.99,269.99,10
ORD-13668,C0010,2024-08-12,online,,P039,Beeswax Taper Candles (12),Lighting,product,2,29.99,53.98,10
ORD-13668,C0010,2024-08-12,online,,P005,Stoneware Bowl Set (6),Kitchen & Dining,product,1,44.99,40.49,10
ORD-13668,C0010,2024-08-12,online,,P037,Brass Wall Sconce (pair),Lighting,product,1,109.99,98.99,10
ORD-13668,C0010,2024-08-12,online,,P010,Wooden Serving Tray,Kitchen & Dining,product,1,39.99,35.99,10
ORD-13669,C1018,2024-08-12,online,,P016,Down Comforter (Queen),Bedding & Bath,product,1,199.99,199.99,0
ORD-13670,C0076,2024-08-10,online,,P029,Floating Wall Shelf Set (3),Furniture,product,1,79.99,79.99,0
ORD-13670,C0076,2024-08-10,online,,P064,Stackable Pantry Bins (6),Storage,product,1,44.99,44.99,0
ORD-13671,C0012,2024-08-05,online,,P012,Stand Mixer,Kitchen & Dining,product,2,349.99,629.98,10
ORD-13671,C0012,2024-08-05,online,,P029,Floating Wall Shelf Set (3),Furniture,product,2,79.99,143.98,10
ORD-13671,C0012,2024-08-05,online,,P011,Espresso Machine,Kitchen & Dining,product,1,299.99,269.99,10
ORD-13671,C0012,2024-08-05,online,,P030,Bookcase 5-Tier,Furniture,product,1,189.99,170.99,10
ORD-13671,C0012,2024-08-05,online,,P019,Turkish Cotton Bath Towel Set (4),Bedding & Bath,product,1,79.99,71.99,10
ORD-13672,C0419,2024-08-24,online,,P014,Linen Sheet Set (King),Bedding & Bath,product,1,179.99,152.99,15
ORD-13672,C0419,2024-08-24,online,,S008,Delivery & Assembly — Premium,Services,service,1,149.00,126.65,15
ORD-13673,C1258,2024-08-07,online,,P008,Bamboo Cutting Board,Kitchen & Dining,product,1,29.99,29.99,0
ORD-13674,C0018,2024-08-08,online,,P034,Ceramic Floor Lamp,Lighting,product,2,149.99,299.98,0
ORD-13675,C1331,2024-08-02,online,,S002,Interior Design Consultation (2hr),Services,service,1,299.00,299.00,0
ORD-13676,C0463,2024-08-19,in-store,New York,P039,Beeswax Taper Candles (12),Lighting,product,1,29.99,29.99,0
ORD-13677,C1545,2024-08-09,online,,P017,Weighted Blanket 15lb,Bedding & Bath,product,2,89.99,179.98,0
ORD-13678,C1005,2024-08-08,in-store,Nashville,P027,Rattan Accent Chair,Furniture,product,1,249.99,249.99,0
ORD-13679,C1499,2024-08-19,online,,P022,Ceramic Soap Dispenser Set,Bedding & Bath,product,1,24.99,24.99,0
ORD-13679,C1499,2024-08-19,online,,P026,Upholstered Dining Chair (2),Furniture,product,1,299.99,299.99,0
ORD-13679,C1499,2024-08-19,online,,P021,Bamboo Bath Mat,Bedding & Bath,product,1,44.99,44.99,0
ORD-13680,C1797,2024-08-26,in-store,Portland,P027,Rattan Accent Chair,Furniture,product,2,249.99,499.98,0
ORD-13681,C1243,2024-08-12,online,,P012,Stand Mixer,Kitchen & Dining,product,1,349.99,349.99,0
ORD-13682,C0353,2024-08-07,online,,P062,Velvet Hangers (50-pack),Storage,product,2,29.99,59.98,0
ORD-13683,C1827,2024-08-07,online,,P018,Memory Foam Pillow (2-pack),Bedding & Bath,product,1,69.99,69.99,0
ORD-13684,C1883,2024-08-18,in-store,Portland,P035,Rattan Pendant Light,Lighting,product,1,119.99,119.99,0
ORD-13684,C1883,2024-08-18,in-store,Portland,S004,Home Staging — Living Room,Services,service,1,450.00,450.00,0
ORD-13684,C1883,2024-08-18,in-store,Portland,S005,Home Staging — Full Home,Services,service,1,1200.00,1200.00,0
ORD-13685,C1026,2024-08-11,in-store,Nashville,P029,Floating Wall Shelf Set (3),Furniture,product,1,79.99,71.99,10
ORD-13685,C1026,2024-08-11,in-store,Nashville,P042,Gallery Frame Set (5),Decor,product,1,49.99,44.99,10
ORD-13685,C1026,2024-08-11,in-store,Nashville,P002,Stainless Steel Pot Set (5pc),Kitchen & Dining,product,3,189.99,512.97,10
ORD-13686,C0361,2024-08-01,in-store,Portland,P040,LED String Lights,Lighting,product,2,19.99,39.98,0
ORD-13687,C0567,2024-08-08,online,,P015,Microfiber Sheet Set (Full),Bedding & Bath,product,1,49.99,49.99,0
ORD-13687,C0567,2024-08-08,online,,P035,Rattan Pendant Light,Lighting,product,1,119.99,119.99,0
ORD-13688,C0284,2024-08-03,online,,S010,Seasonal Decor Refresh,Services,service,1,250.00,250.00,0
ORD-13688,C0284,2024-08-03,online,,P003,Non-Stick Frying Pan,Kitchen & Dining,product,1,34.99,34.99,0
ORD-13688,C0284,2024-08-03,online,,P009,Chef Knife Set (3pc),Kitchen & Dining,product,2,129.99,259.98,0
ORD-13689,C1549,2024-08-04,online,,P044,Ceramic Vase Collection (3),Decor,product,3,59.99,179.97,0
ORD-13690,C0395,2024-08-11,in-store,Miami,P006,Crystal Wine Glass Set (4),Kitchen & Dining,product,2,64.99,129.98,0
ORD-13691,C0592,2024-08-22,online,,P061,Modular Closet System,Storage,product,1,299.99,299.99,0
ORD-13691,C0592,2024-08-22,online,,P005,Stoneware Bowl Set (6),Kitchen & Dining,product,2,44.99,89.98,0
ORD-13692,C1079,2024-08-17,in-store,Los Angeles,P061,Modular Closet System,Storage,product,1,299.99,299.99,0
ORD-13692,C1079,2024-08-17,in-store,Los Angeles,P021,Bamboo Bath Mat,Bedding & Bath,product,2,44.99,89.98,0
ORD-13692,C1079,2024-08-17,in-store,Los Angeles,P020,Waffle Weave Hand Towels (6),Bedding & Bath,product,2,34.99,69.98,0
ORD-13693,C1691,2024-08-05,online,,P042,Gallery Frame Set (5),Decor,product,3,49.99,149.97,0
ORD-13694,C1157,2024-08-05,in-store,Austin,P014,Linen Sheet Set (King),Bedding & Bath,product,1,179.99,179.99,0
ORD-13695,C0232,2024-08-16,in-store,Miami,P018,Memory Foam Pillow (2-pack),Bedding & Bath,product,1,69.99,69.99,0
ORD-13696,C1268,2024-08-17,in-store,Denver,S001,Interior Design Consultation (1hr),Services,service,1,175.00,175.00,0
ORD-13697,C1884,2024-08-09,online,,P019,Turkish Cotton Bath Towel Set (4),Bedding & Bath,product,1,79.99,79.99,0
ORD-13697,C1884,2024-08-09,online,,P011,Espresso Machine,Kitchen & Dining,product,2,299.99,599.98,0
ORD-13698,C1946,2024-08-16,in-store,Austin,P012,Stand Mixer,Kitchen & Dining,product,1,349.99,349.99,0
ORD-13698,C1946,2024-08-16,in-store,Austin,P029,Floating Wall Shelf Set (3),Furniture,product,1,79.99,79.99,0
ORD-13698,C1946,2024-08-16,in-store,Austin,P014,Linen Sheet Set (King),Bedding & Bath,product,1,179.99,179.99,0
ORD-13698,C1946,2024-08-16,in-store,Austin,S006,Personal Shopping Session,Services,service,1,150.00,150.00,0
ORD-13698,C1946,2024-08-16,in-store,Austin,P038,Soy Candle Collection (3),Lighting,product,1,39.99,39.99,0
ORD-13699,C0343,2024-08-13,in-store,Nashville,S002,Interior Design Consultation (2hr),Services,service,1,299.00,299.00,0
ORD-13700,C1000,2024-08-22,online,,P050,Decorative Bookends (pair),Decor,product,1,34.99,34.99,0
ORD-13700,C1000,2024-08-22,online,,P005,Stoneware Bowl Set (6),Kitchen & Dining,product,1,44.99,44.99,0
ORD-13701,C1643,2024-08-04,online,,P048,Throw Pillow Set (2),Decor,product,1,44.99,44.99,0
ORD-13701,C1643,2024-08-04,online,,P035,Rattan Pendant Light,Lighting,product,1,119.99,119.99,0
ORD-13701,C1643,2024-08-04,online,,P002,Stainless Steel Pot Set (5pc),Kitchen & Dining,product,1,189.99,189.99,0
ORD-13702,C0298,2024-08-05,online,,P025,Marble Side Table,Furniture,product,2,199.99,399.98,0
ORD-13702,C0298,2024-08-05,online,,P001,"Cast Iron Skillet 12""",Kitchen & Dining,product,2,49.99,99.98,0
ORD-13702,C0298,2024-08-05,online,,P024,Farmhouse Coffee Table,Furniture,product,2,349.99,699.98,0
ORD-13703,C0512,2024-08-25,in-store,New York,P052,Wicker Patio Lounge Chair,Outdoor & Garden,product,1,349.99,314.99,10
ORD-13703,C0512,2024-08-25,in-store,New York,P038,Soy Candle Collection (3),Lighting,product,1,39.99,35.99,10
ORD-13703,C0512,2024-08-25,in-store,New York,S001,Interior Design Consultation (1hr),Services,service,1,175.00,157.50,10
ORD-13704,C1291,2024-08-18,in-store,Denver,P015,Microfiber Sheet Set (Full),Bedding & Bath,product,2,49.99,99.98,0
ORD-13704,C1291,2024-08-18,in-store,Denver,P041,Abstract Canvas Print (24x36),Decor,product,1,89.99,89.99,0
ORD-13704,C1291,2024-08-18,in-store,Denver,P006,Crystal Wine Glass Set (4),Kitchen & Dining,product,1,64.99,64.99,0
ORD-13705,C1200,2024-08-21,online,,P045,Dried Floral Arrangement,Decor,product,2,44.99,89.98,0
ORD-13705,C1200,2024-08-21,online,,P009,Chef Knife Set (3pc),Kitchen & Dining,product,1,129.99,129.99,0
ORD-13705,C1200,2024-08-21,online,,P017,Weighted Blanket 15lb,Bedding & Bath,product,1,89.99,89.99,0
ORD-13705,C1200,2024-08-21,online,,P035,Rattan Pendant Light,Lighting,product,2,119.99,239.98,0
